primary_label,type,latitude,longitude,scientific_name,common_name,date,time,date_was_corrected,time_was_corrected
sonspa,['song'],56.1145,-121.7436,Melospiza melodia,Song Sparrow,2012-07-21,1900-01-01 09:30:00,False,False
sonspa,['song'],33.3572,-117.1639,Melospiza melodia,Song Sparrow,2016-02-20,1900-01-01 08:00:00,False,False
sonspa,['song'],33.3572,-117.1639,Melospiza melodia,Song Sparrow,2016-02-20,1900-01-01 08:00:00,False,False
sonspa,['song'],34.6562,-90.2743,Melospiza melodia,Song Sparrow,2016-03-12,1900-01-01 10:30:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2016-03-13,1900-01-01 07:00:00,False,False
sonspa,['song'],19.3203,-99.1822,Melospiza melodia,Song Sparrow,2016-03-15,1900-01-01 06:30:00,False,False
sonspa,['call'],34.4842,-89.5949,Melospiza melodia,Song Sparrow,2015-11-19,1900-01-01 09:00:00,False,False
sonspa,['song'],42.7335,-83.0753,Melospiza melodia,Song Sparrow,2016-03-22,1900-01-01 09:00:00,False,False
sonspa,['song'],43.4345,-65.6073,Melospiza melodia,Song Sparrow,2016-04-02,1900-01-01 11:32:00,False,False
sonspa,['song'],43.1256,-82.6098,Melospiza melodia,Song Sparrow,2008-05-29,1900-01-01 00:00:01,False,True
sonspa,['song'],41.8905,-88.3689,Melospiza melodia,Song Sparrow,2016-04-07,1900-01-01 06:30:00,False,False
sonspa,['song'],42.5305,-83.4506,Melospiza melodia,Song Sparrow,2016-03-18,1900-01-01 09:00:00,False,False
sonspa,['anxiety calls of adult'],43.1256,-82.6098,Melospiza melodia,Song Sparrow,2008-06-03,1900-01-01 00:00:01,False,True
sonspa,['song'],42.7372,-83.2314,Melospiza melodia,Song Sparrow,2016-04-17,1900-01-01 07:00:00,False,False
sonspa,['song'],43.1256,-82.6098,Melospiza melodia,Song Sparrow,2008-06-17,1900-01-01 00:00:01,False,True
sonspa,['song'],36.945,-76.5992,Melospiza melodia,Song Sparrow,2016-05-04,1900-01-01 07:00:00,False,False
sonspa,"['begging call', 'juvenile', 'song']",37.7668,-122.4589,Melospiza melodia,Song Sparrow,2016-05-02,1900-01-01 18:00:00,False,False
sonspa,['song'],42.7336,-83.1536,Melospiza melodia,Song Sparrow,2016-05-28,1900-01-01 10:00:00,False,False
sonspa,['song'],44.9046,-86.0262,Melospiza melodia,Song Sparrow,2016-05-30,1900-01-01 12:00:00,False,False
sonspa,['song'],37.9876,-84.4219,Melospiza melodia,Song Sparrow,2015-03-14,1900-01-01 09:00:00,False,False
sonspa,"['male', 'song']",39.4528,-75.7231,Melospiza melodia,Song Sparrow,2016-06-09,1900-01-01 17:30:00,False,False
sonspa,['song'],36.7056,-108.4587,Melospiza melodia,Song Sparrow,2016-06-04,1900-01-01 18:00:00,False,False
sonspa,['song'],45.0063,-74.1797,Melospiza melodia,Song Sparrow,2016-06-04,1900-01-01 17:30:00,False,False
sonspa,['song'],31.34,-109.273,Melospiza melodia,Song Sparrow,2015-05-17,1900-01-01 09:39:00,False,False
sonspa,['song'],31.34,-109.273,Melospiza melodia,Song Sparrow,2015-06-07,1900-01-01 08:28:00,False,False
sonspa,['song'],31.34,-109.273,Melospiza melodia,Song Sparrow,2015-06-07,1900-01-01 09:42:00,False,False
sonspa,['tick call'],31.34,-109.273,Melospiza melodia,Song Sparrow,2015-05-25,1900-01-01 09:19:00,False,False
sonspa,['song'],45.3058,-78.8087,Melospiza melodia,Song Sparrow,2016-06-24,1900-01-01 17:00:00,False,False
sonspa,['song'],37.1298,-106.3599,Melospiza melodia,Song Sparrow,2016-06-12,1900-01-01 07:47:00,False,False
sonspa,['song'],37.1298,-106.3599,Melospiza melodia,Song Sparrow,2016-06-12,1900-01-01 07:50:00,False,False
sonspa,['song'],38.5555,-121.2563,Melospiza melodia,Song Sparrow,2016-07-03,1900-01-01 08:00:00,False,False
sonspa,['song'],40.8881,-73.5851,Melospiza melodia,Song Sparrow,2016-03-16,1900-01-01 14:30:00,False,False
sonspa,['call'],41.0536,-73.5443,Melospiza melodia,Song Sparrow,2016-03-09,1900-01-01 13:30:00,False,False
sonspa,['song'],50.9619,-118.1997,Melospiza melodia,Song Sparrow,2016-06-11,1900-01-01 08:20:00,False,False
sonspa,['song'],38.0695,-84.3933,Melospiza melodia,Song Sparrow,2016-07-10,1900-01-01 08:00:00,False,False
sonspa,['song'],42.7691,-83.1794,Melospiza melodia,Song Sparrow,2016-07-08,1900-01-01 10:00:00,False,False
sonspa,['song'],40.5491,-105.1248,Melospiza melodia,Song Sparrow,2016-07-21,1900-01-01 06:00:00,False,False
sonspa,['song'],38.0266,-84.3217,Melospiza melodia,Song Sparrow,2015-02-13,1900-01-01 00:00:01,False,True
sonspa,['song'],45.386,-75.7045,Melospiza melodia,Song Sparrow,2016-07-16,1900-01-01 07:00:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2016-07-30,1900-01-01 07:00:00,False,False
sonspa,['song'],45.0889,-74.2627,Melospiza melodia,Song Sparrow,2016-06-05,1900-01-01 09:01:00,False,False
sonspa,['song'],45.0063,-74.1797,Melospiza melodia,Song Sparrow,2016-06-05,1900-01-01 07:20:00,False,False
sonspa,"['male', 'song']",45.0889,-74.2627,Melospiza melodia,Song Sparrow,2016-06-19,1900-01-01 05:31:00,False,False
sonspa,"['male', 'song']",45.0889,-74.2627,Melospiza melodia,Song Sparrow,2016-06-19,1900-01-01 06:10:00,False,False
sonspa,['song'],40.8918,-91.0756,Melospiza melodia,Song Sparrow,2016-08-16,1900-01-01 12:30:00,False,False
sonspa,['song'],41.5321,-118.9926,Melospiza melodia,Song Sparrow,2016-06-11,1900-01-01 12:00:00,False,False
sonspa,"['male', 'song']",39.0649,-119.1358,Melospiza melodia,Song Sparrow,2016-07-05,1900-01-01 08:00:00,False,False
sonspa,"['sub-song', 'song']",37.8222,-122.1333,Melospiza melodia,Song Sparrow,2016-09-11,1900-01-01 08:30:00,False,False
sonspa,['subsong'],40.1175,-75.0627,Melospiza melodia,Song Sparrow,2010-10-03,1900-01-01 07:30:00,False,False
sonspa,"['call', 'flight call']",41.8605,-88.1756,Melospiza melodia,Song Sparrow,2016-10-21,1900-01-01 08:43:00,False,False
sonspa,"['juvenile', 'song']",39.2541,-75.4611,Melospiza melodia,Song Sparrow,2016-10-22,1900-01-01 10:30:00,False,False
sonspa,['call'],32.7896,-117.0443,Melospiza melodia,Song Sparrow,2017-01-02,1900-01-01 08:38:00,False,False
sonspa,"['alarm call', 'call']",41.9731,-88.2988,Melospiza melodia,Song Sparrow,2016-05-20,1900-01-01 06:14:00,False,False
sonspa,"['alarm call', 'call']",41.9731,-88.2988,Melospiza melodia,Song Sparrow,2016-05-20,1900-01-01 06:15:00,False,False
sonspa,['song'],47.205,-110.9356,Melospiza melodia,Song Sparrow,2016-03-26,1900-01-01 11:53:00,False,False
sonspa,['call'],48.5934,-114.0323,Melospiza melodia,Song Sparrow,2016-06-16,1900-01-01 14:16:00,False,False
sonspa,['call'],48.5934,-114.0323,Melospiza melodia,Song Sparrow,2016-06-16,1900-01-01 14:17:00,False,False
sonspa,['call'],48.5934,-114.0323,Melospiza melodia,Song Sparrow,2016-06-16,1900-01-01 14:14:00,False,False
sonspa,['call'],39.1013,-74.7105,Melospiza melodia,Song Sparrow,2016-01-20,1900-01-01 12:57:00,False,False
sonspa,['song'],40.4333,-73.9885,Melospiza melodia,Song Sparrow,2017-02-24,1900-01-01 10:00:00,False,False
sonspa,"['alarm call', 'call', 'flight call']",33.1766,-115.6231,Melospiza melodia,Song Sparrow,2017-02-15,1900-01-01 14:50:00,False,False
sonspa,['song'],38.1529,-121.9785,Melospiza melodia,Song Sparrow,2017-03-11,1900-01-01 06:30:00,False,False
sonspa,['song'],41.8217,-88.0513,Melospiza melodia,Song Sparrow,2017-04-01,1900-01-01 10:51:00,False,False
sonspa,['song'],41.8217,-88.0513,Melospiza melodia,Song Sparrow,2017-04-01,1900-01-01 11:06:00,False,False
sonspa,['song'],45.386,-75.7045,Melospiza melodia,Song Sparrow,2017-03-19,1900-01-01 08:30:00,False,False
sonspa,['song'],39.9018,-75.358,Melospiza melodia,Song Sparrow,2017-04-08,1900-01-01 07:30:00,False,False
sonspa,['song'],39.9018,-75.358,Melospiza melodia,Song Sparrow,2017-04-08,1900-01-01 07:30:00,False,False
sonspa,"['male', 'song']",49.3957,-114.3348,Melospiza melodia,Song Sparrow,2017-04-13,1900-01-01 14:08:00,False,False
sonspa,"['male', 'song']",49.3957,-114.3348,Melospiza melodia,Song Sparrow,2017-04-13,1900-01-01 14:13:00,False,False
sonspa,"['male', 'song']",49.3957,-114.3348,Melospiza melodia,Song Sparrow,2017-04-13,1900-01-01 14:38:00,False,False
sonspa,['song'],38.0266,-84.3217,Melospiza melodia,Song Sparrow,2015-02-07,1900-01-01 00:00:01,False,True
sonspa,['song'],38.0266,-84.3217,Melospiza melodia,Song Sparrow,2015-02-07,1900-01-01 00:00:01,False,True
sonspa,['song'],38.0266,-84.3217,Melospiza melodia,Song Sparrow,2015-02-09,1900-01-01 00:00:01,False,True
sonspa,['song'],38.0266,-84.3217,Melospiza melodia,Song Sparrow,2015-02-09,1900-01-01 00:00:01,False,True
sonspa,['song'],37.9876,-84.4219,Melospiza melodia,Song Sparrow,2015-03-14,1900-01-01 09:00:00,False,False
sonspa,['song'],37.9876,-84.4219,Melospiza melodia,Song Sparrow,2015-03-14,1900-01-01 09:00:00,False,False
sonspa,['song'],38.0266,-84.3217,Melospiza melodia,Song Sparrow,2015-03-15,1900-01-01 07:30:00,False,False
sonspa,"['alarm call', 'call']",41.8605,-88.1756,Melospiza melodia,Song Sparrow,2017-04-28,1900-01-01 08:01:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2017-04-30,1900-01-01 08:00:00,False,False
sonspa,['song'],40.6719,-111.8484,Melospiza melodia,Song Sparrow,2017-05-06,1900-01-01 13:30:00,False,False
sonspa,['song'],38.57,-121.7617,Melospiza melodia,Song Sparrow,2017-05-05,1900-01-01 08:00:00,False,False
sonspa,['call'],39.0649,-119.1358,Melospiza melodia,Song Sparrow,2016-07-05,1900-01-01 06:00:00,False,False
sonspa,['song'],40.8918,-91.0756,Melospiza melodia,Song Sparrow,2017-04-25,1900-01-01 17:00:00,False,False
sonspa,['song'],39.1053,-119.9058,Melospiza melodia,Song Sparrow,2017-05-20,1900-01-01 12:00:00,False,False
sonspa,['song'],41.836,-88.3793,Melospiza melodia,Song Sparrow,2017-06-13,1900-01-01 13:11:00,False,False
sonspa,['song'],41.836,-88.3793,Melospiza melodia,Song Sparrow,2017-06-13,1900-01-01 12:15:00,False,False
sonspa,['song'],37.6904,-84.2755,Melospiza melodia,Song Sparrow,2017-06-15,1900-01-01 20:30:00,False,False
sonspa,"['male', 'song']",39.1053,-119.9058,Melospiza melodia,Song Sparrow,2017-05-20,1900-01-01 13:00:00,False,False
sonspa,['song'],39.1053,-119.9058,Melospiza melodia,Song Sparrow,2017-05-20,1900-01-01 12:00:00,False,False
sonspa,['song'],31.549,-110.137,Melospiza melodia,Song Sparrow,2016-08-19,1900-01-01 06:00:00,False,False
sonspa,['song'],40.5353,-121.5676,Melospiza melodia,Song Sparrow,2017-07-08,1900-01-01 08:00:00,False,False
sonspa,['song'],39.698,-120.453,Melospiza melodia,Song Sparrow,2000-06-14,1900-01-01 06:38:00,False,False
sonspa,['song'],39.698,-120.453,Melospiza melodia,Song Sparrow,2000-06-14,1900-01-01 08:44:00,False,False
sonspa,['song'],39.698,-120.453,Melospiza melodia,Song Sparrow,2000-06-14,1900-01-01 08:48:00,False,False
sonspa,['song'],19.391,-99.2439,Melospiza melodia,Song Sparrow,2017-08-12,1900-01-01 08:30:00,False,False
sonspa,['song'],40.8918,-91.0756,Melospiza melodia,Song Sparrow,2017-08-03,1900-01-01 08:30:00,False,False
sonspa,"['male', 'song']",39.5036,-98.4742,Melospiza melodia,Song Sparrow,2017-05-28,1900-01-01 13:00:00,False,False
sonspa,['song'],38.0695,-84.3933,Melospiza melodia,Song Sparrow,2015-02-15,1900-01-01 00:00:01,False,True
sonspa,['song'],38.1103,-84.4921,Melospiza melodia,Song Sparrow,2015-05-13,1900-01-01 09:00:00,False,False
sonspa,['song'],42.6806,-83.1061,Melospiza melodia,Song Sparrow,2015-06-12,1900-01-01 00:00:01,False,True
sonspa,['song'],45.4607,-122.704,Melospiza melodia,Song Sparrow,2017-06-17,1900-01-01 15:55:00,False,False
sonspa,['alarm call'],38.0695,-84.3933,Melospiza melodia,Song Sparrow,2015-05-24,1900-01-01 08:00:00,False,False
sonspa,['song'],42.7865,-83.1459,Melospiza melodia,Song Sparrow,2016-04-13,1900-01-01 08:00:00,False,False
sonspa,['song'],42.7865,-83.1459,Melospiza melodia,Song Sparrow,2016-04-13,1900-01-01 08:00:00,False,False
sonspa,['song'],42.7195,-83.1579,Melospiza melodia,Song Sparrow,2016-05-10,1900-01-01 12:00:00,False,False
sonspa,['call'],33.839,-106.883,Melospiza melodia,Song Sparrow,2017-11-03,1900-01-01 07:52:00,False,False
sonspa,['song'],31.8968,-116.6099,Melospiza melodia,Song Sparrow,2016-03-26,1900-01-01 08:00:00,False,False
sonspa,['song'],40.7545,-74.0217,Melospiza melodia,Song Sparrow,2017-04-21,1900-01-01 08:00:00,False,False
sonspa,['song'],40.7545,-74.0217,Melospiza melodia,Song Sparrow,2017-04-19,1900-01-01 11:30:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2017-11-26,1900-01-01 07:30:00,False,False
sonspa,['song'],47.0937,-70.5298,Melospiza melodia,Song Sparrow,2017-07-03,1900-01-01 09:32:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2018-01-14,1900-01-01 08:00:00,False,False
sonspa,['song'],42.0349,-79.4193,Melospiza melodia,Song Sparrow,2014-05-24,1900-01-01 08:00:00,False,False
sonspa,['song'],38.57,-121.7617,Melospiza melodia,Song Sparrow,2018-04-22,1900-01-01 09:00:00,False,False
sonspa,"['alarm call', 'call']",38.57,-121.7617,Melospiza melodia,Song Sparrow,2018-04-22,1900-01-01 09:00:00,False,False
sonspa,['song'],42.268,-73.181,Melospiza melodia,Song Sparrow,2018-05-05,1900-01-01 10:00:00,False,False
sonspa,['call'],19.391,-99.2439,Melospiza melodia,Song Sparrow,2018-05-28,1900-01-01 20:00:00,False,False
sonspa,['song'],41.5445,-83.8462,Melospiza melodia,Song Sparrow,2018-05-07,1900-01-01 14:25:00,False,False
sonspa,['alarm call'],35.9112,-84.0856,Melospiza melodia,Song Sparrow,2018-06-10,1900-01-01 12:00:00,False,False
sonspa,['song'],42.967,-76.7407,Melospiza melodia,Song Sparrow,2018-06-15,1900-01-01 08:00:00,False,False
sonspa,['song'],42.4995,-76.7949,Melospiza melodia,Song Sparrow,2018-06-17,1900-01-01 12:30:00,False,False
sonspa,['song'],42.3306,-76.3351,Melospiza melodia,Song Sparrow,2018-06-13,1900-01-01 07:30:00,False,False
sonspa,['song'],42.2771,-76.664,Melospiza melodia,Song Sparrow,2018-06-12,1900-01-01 07:30:00,False,False
sonspa,['song'],35.0307,-120.6205,Melospiza melodia,Song Sparrow,1998-03-01,1900-01-01 10:00:00,False,False
sonspa,['song'],47.674,-122.2559,Melospiza melodia,Song Sparrow,2015-06-06,1900-01-01 08:30:00,False,False
sonspa,['song'],40.8918,-91.0756,Melospiza melodia,Song Sparrow,2018-07-17,1900-01-01 08:00:00,False,False
sonspa,['song'],32.2789,-111.0223,Melospiza melodia,Song Sparrow,2018-06-29,1900-01-01 07:00:00,False,False
sonspa,['song'],35.6707,-118.3034,Melospiza melodia,Song Sparrow,2018-06-16,1900-01-01 10:22:00,False,False
sonspa,['song'],43.8916,-79.3054,Melospiza melodia,Song Sparrow,2018-07-11,1900-01-01 07:00:00,False,False
sonspa,"['male', 'song']",19.462,-98.9683,Melospiza melodia,Song Sparrow,2018-07-27,1900-01-01 08:30:00,False,False
sonspa,['song'],45.524,-93.712,Melospiza melodia,Song Sparrow,2018-07-29,1900-01-01 13:12:00,False,False
sonspa,['song'],45.524,-93.712,Melospiza melodia,Song Sparrow,2018-07-29,1900-01-01 14:12:00,False,False
sonspa,['call'],45.524,-93.712,Melospiza melodia,Song Sparrow,2018-07-29,1900-01-01 14:19:00,False,False
sonspa,['song'],42.758,-70.801,Melospiza melodia,Song Sparrow,2018-06-25,1900-01-01 10:00:00,False,False
sonspa,['call'],47.6775,-122.3456,Melospiza melodia,Song Sparrow,2018-09-10,1900-01-01 09:00:00,False,False
sonspa,['song'],40.4348,-75.5232,Melospiza melodia,Song Sparrow,2012-07-24,1900-01-01 08:47:00,False,False
sonspa,['call'],35.3172,-120.8527,Melospiza melodia,Song Sparrow,2018-09-08,1900-01-01 14:36:00,False,False
sonspa,['call'],38.0723,-122.8817,Melospiza melodia,Song Sparrow,2017-10-05,1900-01-01 07:46:00,False,False
sonspa,['song'],42.727,-112.4169,Melospiza melodia,Song Sparrow,2015-06-08,1900-01-01 07:27:00,False,False
sonspa,['call'],38.7575,-77.0985,Melospiza melodia,Song Sparrow,2018-11-25,1900-01-01 10:00:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2019-01-01,1900-01-01 10:30:00,False,False
sonspa,['call'],32.6287,-116.923,Melospiza melodia,Song Sparrow,2018-10-31,1900-01-01 16:02:00,False,False
sonspa,['song'],32.686,-117.243,Melospiza melodia,Song Sparrow,2018-10-23,1900-01-01 07:34:00,False,False
sonspa,['call'],32.686,-117.243,Melospiza melodia,Song Sparrow,2018-10-23,1900-01-01 09:13:00,False,False
sonspa,['song'],27.8832,-110.5822,Melospiza melodia,Song Sparrow,2018-05-08,1900-01-01 11:11:00,False,False
sonspa,['call'],32.6287,-116.923,Melospiza melodia,Song Sparrow,2018-01-28,1900-01-01 07:23:00,False,False
sonspa,"['call', 'song']",32.6287,-116.923,Melospiza melodia,Song Sparrow,2018-01-28,1900-01-01 07:10:00,False,False
sonspa,['call'],31.4,-111.088,Melospiza melodia,Song Sparrow,2017-12-27,1900-01-01 07:46:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2019-02-24,1900-01-01 09:30:00,False,False
sonspa,"['call', 'juvenile']",40.1385,-75.3281,Melospiza melodia,Song Sparrow,2014-08-01,1900-01-01 16:18:00,False,False
sonspa,"['call', 'juvenile']",40.1385,-75.3281,Melospiza melodia,Song Sparrow,2014-08-01,1900-01-01 18:17:00,False,False
sonspa,['song'],43.565,-70.362,Melospiza melodia,Song Sparrow,2014-06-29,1900-01-01 11:00:00,False,False
sonspa,['song'],19.374,-99.249,Melospiza melodia,Song Sparrow,2019-03-17,1900-01-01 09:00:00,False,False
sonspa,['song'],42.1104,-71.1785,Melospiza melodia,Song Sparrow,2019-03-23,1900-01-01 09:00:00,False,False
sonspa,['song'],41.5391,-71.4312,Melospiza melodia,Song Sparrow,2019-03-19,1900-01-01 10:00:00,False,False
sonspa,['song'],47.0562,-122.9226,Melospiza melodia,Song Sparrow,2019-04-01,1900-01-01 16:23:00,False,False
sonspa,['song'],47.0562,-122.9226,Melospiza melodia,Song Sparrow,2019-04-01,1900-01-01 16:30:00,False,False
sonspa,['song'],48.3252,-122.377,Melospiza melodia,Song Sparrow,2019-04-12,1900-01-01 18:00:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2019-04-14,1900-01-01 08:30:00,False,False
sonspa,['song'],19.392,-99.241,Melospiza melodia,Song Sparrow,2019-04-14,1900-01-01 08:00:00,False,False
sonspa,['song'],38.3863,-121.6389,Melospiza melodia,Song Sparrow,2019-04-15,1900-01-01 10:30:00,False,False
sonspa,['song'],42.0306,-79.4364,Melospiza melodia,Song Sparrow,2019-04-29,1900-01-01 07:00:00,False,False
sonspa,['song'],33.9612,-117.5005,Melospiza melodia,Song Sparrow,1999-04-23,1900-01-01 09:15:00,False,False
sonspa,['song'],34.285,-114.069,Melospiza melodia,Song Sparrow,2014-02-13,1900-01-01 09:20:00,False,False
sonspa,['call'],47.0562,-122.9226,Melospiza melodia,Song Sparrow,2019-05-07,1900-01-01 08:01:00,False,False
sonspa,['song'],47.0562,-122.9226,Melospiza melodia,Song Sparrow,2019-05-07,1900-01-01 08:15:00,False,False
sonspa,['song'],47.1304,-122.8533,Melospiza melodia,Song Sparrow,2019-05-01,1900-01-01 08:58:00,False,False
sonspa,['song'],42.039,-82.5111,Melospiza melodia,Song Sparrow,2019-05-19,1900-01-01 14:00:00,False,False
sonspa,['song'],42.1703,-79.4483,Melospiza melodia,Song Sparrow,2019-05-29,1900-01-01 06:00:00,False,False
sonspa,['song'],19.2743,-99.0566,Melospiza melodia,Song Sparrow,2019-06-01,1900-01-01 10:30:00,False,False
sonspa,['song'],49.2204,-123.2089,Melospiza melodia,Song Sparrow,2019-05-24,1900-01-01 08:00:00,False,False
sonspa,['song'],35.2557,-120.8872,Melospiza melodia,Song Sparrow,2019-06-06,1900-01-01 07:21:00,False,False
sonspa,"['call', 'song']",35.2557,-120.8872,Melospiza melodia,Song Sparrow,2019-06-07,1900-01-01 19:45:00,False,False
sonspa,['call'],19.3894,-99.2447,Melospiza melodia,Song Sparrow,2019-06-09,1900-01-01 20:00:00,False,False
sonspa,['song'],40.6052,-74.2495,Melospiza melodia,Song Sparrow,2019-06-10,1900-01-01 06:30:00,False,False
sonspa,['song'],40.6052,-74.2495,Melospiza melodia,Song Sparrow,2019-06-10,1900-01-01 06:30:00,False,False
sonspa,['song'],36.4728,-121.1873,Melospiza melodia,Song Sparrow,2019-05-20,1900-01-01 15:00:00,False,False
sonspa,['song'],19.2743,-99.0566,Melospiza melodia,Song Sparrow,2019-06-16,1900-01-01 09:00:00,False,False
sonspa,['song'],32.6442,-117.0199,Melospiza melodia,Song Sparrow,2019-06-19,1900-01-01 09:24:00,False,False
sonspa,['song'],40.5874,-74.2621,Melospiza melodia,Song Sparrow,2019-06-21,1900-01-01 09:00:00,False,False
sonspa,"['male', 'song']",33.9329,-112.6945,Melospiza melodia,Song Sparrow,2019-05-14,1900-01-01 10:00:00,False,False
sonspa,['call'],41.64,-70.3327,Melospiza melodia,Song Sparrow,2019-06-16,1900-01-01 13:00:00,False,False
sonspa,"['male', 'song']",41.6372,-70.3351,Melospiza melodia,Song Sparrow,2019-06-19,1900-01-01 07:00:00,False,False
sonspa,"['male', 'song']",41.6371,-70.3354,Melospiza melodia,Song Sparrow,2019-06-19,1900-01-01 08:00:00,False,False
sonspa,['song'],32.5458,-117.0737,Melospiza melodia,Song Sparrow,2019-06-26,1900-01-01 06:22:00,False,False
sonspa,['song'],49.0173,-122.6564,Melospiza melodia,Song Sparrow,2019-06-30,1900-01-01 11:30:00,False,False
sonspa,['song'],49.0173,-122.6564,Melospiza melodia,Song Sparrow,2019-06-30,1900-01-01 14:00:00,False,False
sonspa,['alarm call'],45.1636,-92.9562,Melospiza melodia,Song Sparrow,2019-07-04,1900-01-01 05:30:00,False,False
sonspa,"['call', 'song']",32.554,-117.0852,Melospiza melodia,Song Sparrow,2019-07-09,1900-01-01 08:18:00,False,False
sonspa,['song'],47.0753,-122.9824,Melospiza melodia,Song Sparrow,2019-06-20,1900-01-01 05:42:00,False,False
sonspa,"['begging call', 'song']",25.6268,-109.0428,Melospiza melodia,Song Sparrow,2019-07-12,1900-01-01 08:00:00,False,False
sonspa,['song'],25.6268,-109.0428,Melospiza melodia,Song Sparrow,2019-07-07,1900-01-01 10:30:00,False,False
sonspa,['song'],25.6268,-109.0428,Melospiza melodia,Song Sparrow,2019-07-07,1900-01-01 09:30:00,False,False
sonspa,['song'],25.6268,-109.0428,Melospiza melodia,Song Sparrow,2019-07-07,1900-01-01 09:00:00,False,False
sonspa,['song'],40.6052,-74.2495,Melospiza melodia,Song Sparrow,2019-08-03,1900-01-01 08:00:00,False,False
sonspa,['song'],40.6052,-74.2495,Melospiza melodia,Song Sparrow,2019-08-03,1900-01-01 08:00:00,False,False
sonspa,"['juvenile', 'song']",32.5558,-117.0848,Melospiza melodia,Song Sparrow,2019-08-06,1900-01-01 07:51:00,False,False
sonspa,['call'],32.6287,-116.923,Melospiza melodia,Song Sparrow,2019-08-17,1900-01-01 08:06:00,False,False
sonspa,['song'],40.616,-74.3499,Melospiza melodia,Song Sparrow,2018-07-13,1900-01-01 09:00:00,False,False
sonspa,['call'],40.6052,-74.2495,Melospiza melodia,Song Sparrow,2019-09-14,1900-01-01 07:30:00,False,False
sonspa,['call'],40.6052,-74.2495,Melospiza melodia,Song Sparrow,2019-09-14,1900-01-01 07:30:00,False,False
sonspa,['call'],33.5143,-111.6846,Melospiza melodia,Song Sparrow,2019-09-13,1900-01-01 16:58:00,False,False
sonspa,['song'],48.3958,-106.938,Melospiza melodia,Song Sparrow,2015-06-24,1900-01-01 00:00:01,False,True
sonspa,['song'],40.6052,-74.2495,Melospiza melodia,Song Sparrow,2019-10-05,1900-01-01 07:30:00,False,False
sonspa,"['vimp', 'call']",40.5874,-74.2621,Melospiza melodia,Song Sparrow,2019-11-22,1900-01-01 11:00:00,False,False
sonspa,['call'],40.774,-73.971,Melospiza melodia,Song Sparrow,2019-10-23,1900-01-01 10:00:00,False,False
sonspa,['call'],49.2713,-123.1949,Melospiza melodia,Song Sparrow,2019-11-14,1900-01-01 11:30:00,False,False
sonspa,"['adult', 'male', 'song']",41.5156,-124.0361,Melospiza melodia,Song Sparrow,2019-06-09,1900-01-01 07:00:00,False,False
sonspa,"['adult', 'song']",25.6268,-109.0428,Melospiza melodia,Song Sparrow,2020-01-29,1900-01-01 07:00:00,False,False
sonspa,"['adult', 'song']",25.6268,-109.0428,Melospiza melodia,Song Sparrow,2020-01-29,1900-01-01 07:30:00,False,False
sonspa,['song'],46.6534,-72.699,Melospiza melodia,Song Sparrow,2019-07-20,1900-01-01 06:45:00,False,False
sonspa,['song'],46.6536,-72.6991,Melospiza melodia,Song Sparrow,2019-07-20,1900-01-01 06:50:00,False,False
sonspa,['song'],46.6536,-72.6991,Melospiza melodia,Song Sparrow,2019-07-20,1900-01-01 06:50:00,False,False
sonspa,"['adult', 'sex uncertain', 'song']",25.7324,-109.0271,Melospiza melodia,Song Sparrow,2020-03-01,1900-01-01 08:30:00,False,False
sonspa,['song'],49.3032,-123.0044,Melospiza melodia,Song Sparrow,2020-03-01,1900-01-01 13:00:00,False,False
sonspa,"['life stage uncertain', 'sex uncertain', 'song']",25.6602,-109.0033,Melospiza melodia,Song Sparrow,2020-03-08,1900-01-01 11:30:00,False,False
sonspa,['song'],31.4086,-110.1069,Melospiza melodia,Song Sparrow,2020-03-29,1900-01-01 06:30:00,False,False
sonspa,"['adult', 'male', 'song']",44.4203,-78.3789,Melospiza melodia,Song Sparrow,2020-04-03,1900-01-01 09:30:00,False,False
sonspa,"['call', 'song']",39.4873,-76.3427,Melospiza melodia,Song Sparrow,2019-10-05,1900-01-01 15:21:00,False,False
sonspa,['song'],35.8589,-84.0948,Melospiza melodia,Song Sparrow,2009-03-18,1900-01-01 07:30:00,False,False
sonspa,"['adult', 'male', 'song']",44.3782,-78.3744,Melospiza melodia,Song Sparrow,2020-04-11,1900-01-01 09:00:00,False,False
sonspa,"['aberrant', 'song']",34.2871,-114.0744,Melospiza melodia,Song Sparrow,2020-04-10,1900-01-01 09:00:00,False,False
sonspa,"['aberrant', 'song']",34.2871,-114.0744,Melospiza melodia,Song Sparrow,2020-04-10,1900-01-01 13:30:00,False,False
sonspa,['song'],33.6899,-114.5291,Melospiza melodia,Song Sparrow,2020-04-14,1900-01-01 09:00:00,False,False
